Url,Product Name,Size,Color,Quantity,Brand,Product Information,currency,Price,Product ID,Price Before Discount,Gender,Picture,specifications,breadcrumbs,material,labeling,availability,category name,product type
https://www.matalanme.com/ae_en/girls-soft-touch-t-shirt,Girls Soft Touch T-Shirt,7 Y,White,,Matalan,"Our White Soft Touch T-Shirt is perfect for any occasion. With short sleeves and crafted from a soft touchfabric, the top is the perfect comfy essential for every girl's wardrobe. Perfect for any outfit, it can be layered under a leather jacket and paired with jeans and trainers for the perfect cool everyday outfit or tucked into a skirt for a dressed up look.White ColourSoft TouchShort Sleeve",AED,45,243052,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15804166-8275230256012313_c4aca9a2.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Shell 89% Polyester 11% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Soft Touch T-Shirt,Shell 89% Polyester 11% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-sculpt-t-shirt,Girls Sculpt T-Shirt,7 Y,Black,,Matalan,This sculpting tee is a soft-to-the-touch wardrobe staple for your little fashionista. Its classic black colour makes it effortlessly versatile; pair with denim for a casual day look or with a skirt for an elevated evening ensemble.Smooth and supple fabric for a comfortable wear.Figure-flattering silhouette that sculpts and enhances.Classic black colour for easy matching with any outfit.Durable construction for long-lasting wear.,AED,45,243044,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/2/4/243044_1.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Shell 89% Polyester 11% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Sculpt T-Shirt,Shell 89% Polyester 11% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-soft-touch-sculpt-t-shirt,Girls Soft Touch Sculpt T-Shirt,7 Y,Pink,,Matalan,"Your little one will be pretty in pink with this adorable tee. Crafted from a super-soft cotton blend, this tee is gentle against your child's delicate skin, ensuring all-day comfort. The touch of stretch offers unrestricted movement, making it perfect for active little ones. Designed in a vibrant shade of pink, this tee is sure to become a firm favourite in your child's wardrobe. It's perfect for pairing with jeans, skirts, or shorts, making it a versatile addition to any outfit. Vibrant pink colour for a pop of colourEasily paired with jeans, skirts or shortsMachine washable for easy care",AED,45,243036,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/2/4/243036_1.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Shell 89% Polyester 11% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Soft Touch Sculpt T-Shirt,Shell 89% Polyester 11% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-soft-touch-t-shirt-blue,Girls Soft Touch T-Shirt,7 Y,Blue,,Matalan,"Your little one will be pretty as a picture in our striking Girls Blue Soft Touch T-Shirt. This chic top is crafted from a soft and sumptuous cotton-blend fabric, ensuring ultimate comfort all day long. Its vibrant blue hue will add a pop of colour to any outfit, making it a must-have for the season. Pair it with jeans, shorts, or a skirt for a versatile look that she'll love.Blue colourFittedSoft touchShort sleeve",AED,45,243028,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/2/4/243028_1.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Shell 89% Polyester 11% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Soft Touch T-Shirt,Shell 89% Polyester 11% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-cherry-crochet-t-shirt,Girls Cherry Crochet T-Shirt,1 - 1.5 Y,Purple,,Matalan,"This delightful Girls Lilac Cherry Crochet T-Shirt is sure to become a favourite in your little girl's wardrobe. Crafted from a soft and gentle fabric, it offers supreme comfort for all-day wear. The charming crochet look detailing and vibrant lilac hue add a touch of sweetness and whimsy to her outfit.Crafted from a comfortable and skin-friendly fabric.Eye-catching crochet look detailing adds a touch of charm.Vibrant lilac hue complements various skin tones and outfits.Versatile design pairs perfectly with skirts, shorts, or leggings.",AED,45,242772,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/2/4/242772_1.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100%  Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Cherry Crochet T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/3-pack-girls-tie-dye-t-shirts,3 Pack Girls Tie Dye T-Shirts,1 - 1.5 Y,White,,Matalan,"Brighten up her everyday wardrobe with this vibrant 3 Pack of Girls Multicolour Tie Dye T-Shirts. Bursting with playful personality, each tee features a unique tie-dye design in a of fun, cheerful colours, perfect for little trendsetters who love to stand out.1x Pink colour1x Green and white tie dye pattern1x White colour with island printFrill sleeve3 Pack",AED,32,242757,65,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/2/4/242757_1.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / 3 Pack Girls Tie Dye T-Shirts,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-tie-dye-butterfly-t-shirt,Girls Tie Dye Butterfly T-Shirt,7 Y,Pink,,Matalan,"Let your little one spread their wings and fly high in style with our enchanting Girls Pink Tie Dye Butterfly T-Shirt! This vibrant tee, crafted from a soft cotton blend, will bring a pop of colour and a dash of whimsy to their wardrobe.Crafted from a high-quality cotton-rich fabric for utmost comfort.Featuring a captivating butterfly tie-dye print that's sure to turn heads.Designed with a classic crew neckline for easy dressing.",AED,27,240600,55,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15804553-2105232301738884_xqvqftg029aeudhu.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100%  Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Tie Dye Butterfly T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-neon-ribbed-vest,Girls Neon Ribbed Vest,7 Y,Pink,,Matalan,"Add a pop of colour to her everyday wardrobe with this Girls Neon Pink Ribbed Vest, a comfy and versatile staple for any season. Whether layered or worn solo, this vest is perfect for playtime, outings, or lounging at home. Wear with denim shorts and a sunhat.Pink colourNeonRibbedVest",AED,14,240592,29,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15804543-1095232071074239_zfnwng437mfbecmx.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""95% Cotton 5% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Neon Ribbed Vest,95% Cotton 5% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-sequin-heart-t-shirt,Girls Sequin Heart T-Shirt,1 - 1.5 Y,White,,Matalan,"A classic white tee gets a glamorous makeover with this statement sequin heart. Crafted from a soft and durable cotton blend, this tee is sure to become a favourite in your little one's wardrobe.Adorned with a sparkling sequin heart, designed to catch the light and make your child shineMade from a high-quality cotton blend for ultimate comfort and durabilityEasy pull-on design for quick and effortless dressing",AED,45,240533,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15785613-2125232331096995_kxozkyuqq4ch8rdx.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100%  Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Sequin Heart T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/2-pack-girls-holiday-vests-p-g32548800001,2 Pack Girls Holiday Vests,7 Y,Pink,,Matalan,"Brighten up her holiday wardrobe with the 2-Pack Girls Pink Holiday Vests, the perfect pairing for sunny days and seaside adventures! Designed with playful colours and a breezy fit, these vests are ideal for keeping cool while looking effortlessly stylish.1x pink colour with white palm tree print1x orange colour with 'Los Angeles' sloganVests2 Pack",AED,27,240449,55,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15729139-3565232097213194_v5pms876cnnjjrfq.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""95% Cotton 5% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / 2 Pack Girls Holiday Vests,95% Cotton 5% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-ribbed-vest-black,Girls Ribbed Vest,7 Y,Black,,Matalan,"Add a pop of colour to her everyday wardrobe with this Girls Black Ribbed Vest, a comfy and versatile staple for any season. Whether layered or worn solo, this vest is perfect for playtime, outings, or lounging at home. Wear with denim shorts and a sunhat.Black colourRibbedVest",AED,14,240158,29,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15773954-2345232070137186_monbrl9milur3omc.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""95% Cotton 5% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Ribbed Vest,95% Cotton 5% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-frill-vest-orange,Girls Frill Vest,1 - 1.5 Y,Orange,,Matalan,"Add a pop of colour to her everyday wardrobe with this Girls Coral Frill Vest, a comfy and versatile staple for any season. Whether layered or worn solo, this vest is perfect for playtime, outings, or lounging at home. Wear with denim shorts and a sunhat.Coral colourRibbedFrill sleevesVestMatching shorts available",AED,12,239042,25,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15730232-2085230518275817_aqbnavussr8wkb2i.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""59% ;Polyester 35% ;Cotton 6% ;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Frill Vest,59% ;Polyester 35% ;Cotton 6% ;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-frill-vest-green,Girls Frill Vest,1 - 1.5 Y,Green,,Matalan,"Add a pop of colour to her everyday wardrobe with this Girls Aqua Frill Vest, a comfy and versatile staple for any season. Whether layered or worn solo, this vest is perfect for playtime, outings, or lounging at home. Wear with denim shorts and a sunhat.Aqua colourRibbedFrill sleevesVestMatching shorts available",AED,12,239034,25,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15730216-4005230516528317_idtx19anhpqwnnjl.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""59% ;Polyester 35% ;Cotton 6% ;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Frill Vest,59% ;Polyester 35% ;Cotton 6% ;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-frill-vest-pink,Girls Frill Vest,1 - 1.5 Y,Pink,,Matalan,"Add a pop of colour to her everyday wardrobe with this Girls Pink Frill Vest, a comfy and versatile staple for any season. Whether layered or worn solo, this vest is perfect for playtime, outings, or lounging at home. Wear with denim shorts and a sunhat.Pink colourRibbedFrill sleevesVestMatching shorts available",AED,12,239026,25,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15730208-5705230515874713_qy58mdgkbu6g6umm.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""59% ;Polyester 35% ;Cotton 6% ;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Frill Vest,59% ;Polyester 35% ;Cotton 6% ;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-seamless-t-shirt,Girls Seamless T-Shirt,S,Green,,Matalan,"A staple piece for your girls wardrobe, our green seamless top will keep them comfy and stylish all day long. Made from a soft and stretchy fabric, this top is designed for all-day comfort. Its seamless construction ensures a smooth fit, while the green finish adds a touch of colour. The short sleeves ensures this top combines both style and practicality for a cool fit. Pair with the matching leggings and trainers for a comfortable everyday look.Green colourShort sleeveSeamless topSizing Guide:Small: 7-9yrsMedium: 10-11yrsLarge: 12-13yrsExtra Large: 14-15yr",AED,22,238752,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15595157-2015230521357411_sjq39iegexyc0hku.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Shell ;92% ;Polyamide 8% ;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Seamless T-Shirt,Shell ;92% ;Polyamide 8% ;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-crochet-vest-p-g32555100001,Girls Crochet Vest,7 Y,Off White,,Matalan,"Add a touch of boho chic to her wardrobe with the Girls' Cream Crochet Vest. Perfect for layering over dresses, tops, or swimsuits, this vest brings a soft, breathable crochet design thatâ€™s ideal for warmer weather or casual outfits. Whether for a beach day, a summer festival, or a casual outing, this vest effortlessly adds texture and style to any look.Cream colourCrochetVestAdjustable straps",AED,32,238512,65,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15786054-1915230520765352_hdmdm3fes97wtx2n.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""54% ;Cotton 46% ;Acrylic"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Crochet Vest,54% ;Cotton 46% ;Acrylic,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-crochet-pocket-t-shirt,Girls Crochet Pocket T-Shirt,1 - 1.5 Y,Pink,,Matalan,"This charming crochet look pocket tee is a must-have for your infant girl's wardrobe. Crafted from a soft and gentle fabric, this tee ensures all-day comfort for your little one. With its adorable crochet look pocket and trendy upside-down design, this tee adds a touch of whimsy to any outfit.Made from a cotton-rich blend for a soft and comfortable feel against your child's delicate skinFeaturing an eye-catching crochet look pocket, perfect for storing small treasures",AED,45,238390,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15730304-5645228484324291_gfaut75jodbiljeb.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Machine ""}",Home / Kids / Tops & T-Shirts / Girls Crochet Pocket T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-tie-dye-vest-pink,Girls Tie Dye Vest,7 Y,Pink,,Matalan,"Brighten up her Summer wardrobe with the Girls Pink Tie Dye Vest, the perfect top for sunny days and seaside adventures! Designed with playful colours and a breezy fit, this vests is perfect for keeping cool while looking effortlessly stylish.Pink colourTie dye patternVest",AED,14,238373,29,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15729173-9985229274847829_7hz1dl2npfsowdxx.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""95% cotton 5% elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Tie Dye Vest,95% cotton 5% elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-3d-confetti-tie-front-t-shirt,Girls 3D Confetti Tie Front T-Shirt,7 Y,Pink,,Matalan,"Our 3D Confetti Tie Front Tee in pink is a must-have for your little fashionista's wardrobe. This vibrant and playful tee features an eye-catching confetti print that will make her stand out from the crowd. The soft and stretchy fabric ensures comfort all day long, while the tie front detail adds a touch of sweetness.Crafted from a high-quality cotton blend for ultimate comfort and durabilityVibrant confetti print that adds a pop of colour to any outfitTie front detail that can be adjusted for a flattering fitShort sleeve design for a versatile and comfortable wear",AED,27,238297,55,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15657159-3325228971594716_vv5th5p1jsygmzsa.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls 3D Confetti Tie Front T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-los-angeles-t-shirt-white,Girls Los Angeles T-Shirt,,White,,Matalan,"Let your little one look charming in this Girls White Los Angeles T-Shirt! Made from soft, breathable cotton, this delightful tee is designed for ultimate comfort and style. The classic white fabric serves as a perfect canvas for the cool Los Angeles contrast blue stitching, which features a bold blue colour that pops against the fresh background.White colour'Los Angeles' sloganShort sleeve100% Cotton",AED,13,237652,55,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15554154-1855229009782526_npntdcydenwp5mzj.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine washable""}",Home / Kids / Tops & T-Shirts / Girls Los Angeles T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-santa-monica-vest-top,Girls Santa Monica Vest Top,7 Y,Blue,,Matalan,"Get your little fashionista ready for a stylish summer with our TABLE VEST SANTA MONICA BLUE. Designed for girls, this cotton-rich vest is a must-have staple for any fashionable youngster's wardrobe.Crafted from a cotton-rich blend for a comfortable and durable wear.Features a vibrant Santa Monica blue hue that adds a pop of colour to any outfit.Classic sleeveless design allows for versatile layering and endless styling options.",AED,14,237072,29,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15729964-8915228447228286_ziysytreg0vdtmnm.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""95%&nbsp;Cotton 5%&nbsp;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Santa Monica Vest Top,95%&nbsp;Cotton 5%&nbsp;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-floral-crochet-t-shirt,Girls Floral Crochet T-Shirt,7 Y,White,,Matalan,"This summer, keep your little one looking cool and stylish in our Crochet Upspe Tee in white. Made from soft and comfortable cotton, this tee features a unique crochet look design that adds a touch of texture to her look. The relaxed fit and short sleeves ensure she stays comfortable all day long, whether she's playing in the park or attending a special event.Crochet detailing adds a charming and intricate touch to the tee's design.Comfy regular fit offers a relaxed and unrestricted feel.Short sleeves provide ample breathability and freedom of movement.Crew neckline offers easy dressing and a classic look.",AED,27,237064,55,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15729642-2095228446532532_8uml4053jqqh7j9a.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Floral Crochet T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-seamless-top-pink,Girls Seamless Top,S,Pink,,Matalan,"Our Girls Pink Seamless Top is the perfect addition to your little one's summer wardrobe. Made from super-soft and stretchy fabric, this top will keep her feeling comfortable all day long. The seamless construction ensures a smooth and irritation-free fit.Seamless construction for a smooth, irritation-free fitMachine washable for easy carePair it with denim shorts for a casual and relaxed look",AED,22,236791,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15595163-7925228462837121_p63kybbu1pjzg7nh.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Shell&nbsp;92%&nbsp;Polyamide 8%&nbsp;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Seamless Top,Shell&nbsp;92%&nbsp;Polyamide 8%&nbsp;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/short-sleeve-seamless-top,Short Sleeve Seamless Top,S,Purple,,Matalan,,AED,22,236786,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15595151-1895228461962234_42ktotqaho41ffnv.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan""}",Home / Kids / Tops & T-Shirts / Short Sleeve Seamless Top,,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-butterfly-t-shirt-p-c25224700001,Girls Butterfly T-Shirt,1 - 1.5 Y,Light Pink,,Matalan,"Our Girls Light Pink Butterfly T-Shirt is a delightful addition to your little one's summer wardrobe. The standout feature of this tee is its charming butterfly print, adding a touch of whimsy and fun to any outfit.Pink colourButterfly printShort sleeve",AED,14,234873,29,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15497192-2005227653200715_3r1knvuvhouibwyh.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Butterfly T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-ribbed-vest,Girls Ribbed Vest,,Orange,,Matalan,"Add a pop of colour to her everyday wardrobe with this Girls Orange Ribbed Vest, a comfy and versatile staple for any season. Whether layered or worn solo, this vest is perfect for playtime, outings, or lounging at home. Wear with denim shorts and a sunhat.Orange colourRibbedVest",AED,7,232072,29,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15554365-1275223274783722_drk68frddmffedyy.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""95% Cotton 5% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Ribbed Vest,95% Cotton 5% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/2-pack-girls-holiday-vests,2 Pack Girls Holiday Vests,,Multi,,Matalan,"Brighten up her holiday wardrobe with the 2-Pack Girls Multicolour Holiday Vests, the perfect pairing for sunny days and seaside adventures! Designed with playful colours and a breezy fit, these vests are ideal for keeping cool while looking effortlessly stylish.1x Multicolour tie dye 1x Black colour with 'California' sloganVests2 Pack",AED,14,231953,59,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15480223-9575223520314084_2fwanlevow1axao4.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""95% Cotton 5% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / 2 Pack Girls Holiday Vests,95% Cotton 5% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-crinkle-broderie-crinkle-milkmaid-top,Girls Crinkle Broderie Crinkle Milkmaid Top,7 Y,Pink,,Matalan,"Add a touch of charm to her wardrobe with the Girls Pink Crinkle Broderie Top. Designed in a soft pink hue, this top features delicate broderie detailing for a classic and elegant look, while the crinkle fabric adds texture and comfort. Perfect for casual outings, summer days, or layering, this lightweight top is both stylish and easy to wear.Pink colourCrinkle fabricBroderie detailMilkmaid top",AED,29,230412,59,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15629221-7985220208921125_xg1gigjjtqh6dx3u.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Top 98%&nbsp;Polyester 2%&nbsp;Elastane Lining 100%&nbsp;Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Crinkle Broderie Crinkle Milkmaid Top,Top 98%&nbsp;Polyester 2%&nbsp;Elastane Lining 100%&nbsp;Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-stripe-t-shirt,Girls Stripe T-Shirt,,Multi,,Matalan,"Looking for a colourful, cheery tee to brighten up your little one's wardrobe this season? Look no further than our Girls Multicolour Stripe T-Shirt. This vibrant tee features a cheerful, multi-coloured stripe design that is sure to turn heads wherever they go.MulticolourShort sleeveStripe pattern100% Cotton",AED,17,229768,35,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15497223-9235219687508393_9dyngxztheluwarc.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Stripe T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-strawberry-t-shirt-white,Girls Strawberry T-Shirt,1 - 1.5 Y,White,,Matalan,"Brighten up her wardrobe with the Girls White Strawberry T-Shirt, featuring a playful fruit-inspired design for a fresh and vibrant look. Made from soft and breathable fabric, this tee is perfect for everyday wear, playdates, or casual outings. Great for pairing with jeans, leggings, or shorts.White colourStrawberry printShort sleeve100% Cotton",AED,14,229760,29,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15497200-1465219686922652_ymx2ei6j359izovf.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Strawberry T-Shirt,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-cropped-football-shirt,Girls Cropped Football Shirt,7 Y,White,,Matalan,"Elevate her sporty style with this vibrant Girls Pink Cropped Football Shirt, designed to deliver both comfort and flair. Crafted from a lightweight, breathable fabric blend, this shirt is perfect for active girls who want to look good while staying cool during sports and outdoor activities. Perfect for casual wear, sports practice, or fun outdoor play.Pink and white colourFootball printShort sleeveCollared",AED,14,227494,59,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15629954-7575218103247147_kxiyhusjiiroacs5.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Tops & T-Shirts / Girls Cropped Football Shirt,100% Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
